order_id,customer_id,customer_name,email,order_date,ship_date,product_id,product_name,category,region,city,quantity,unit_price,discount,revenue,payment_method,customer_segment,rating
ORD001136,CUST00299,William Diaz,lyoung@example.net,2024-12-02,2024-12-09,PROD357,Extended reciprocal complexity,Electronics,Central,Denver,5.0,184.17,0.05,874.81,credit card,Returning,5.0
ORD001137,CUST00779,Antonio Bailey,breannariley@example.com,2024-04-13,2024-04-15,PROD708,Virtual 4thgeneration help-desk,Electronics,Central,Denver,1.0,569.55,0.0,569.55,PayPal,Returning,
ORD001138,CUST01006,Patrick Ramsey,matthew56@example.org,2023-11-18,2023-11-21,PROD473,Ameliorated systemic leverage,home & garden,South,New Orleans,6.0,178.41,0.15,909.89,,New,5.0
ORD001139,CUST00838,Stacey Brown,yrobinson@example.net,2024-04-17,2024-04-29,PROD533,Future-proofed eco-centric Graphical User Interface,Electronics,South,Houston,5.0,499.61,0.0,2498.05,Credit Card,Returning,5.0
ORD001140,CUST00737,Carlos Silva,woodsryan@example.org,2024-07-01,2024-07-10,PROD354,Persevering explicit Internet solution,CLOTHING,West,Portland,7.0,328.47,0.2,1839.43,PayPal,New,5.0
ORD001141,CUST01063,Mary Brown,lechase@example.org,2023-12-06,2023-12-13,PROD795,Switchable full-range adapter,Electronics,North,Milwaukee,2.0,158.95,0.1,286.11,,New,1.0
ORD001142,CUST00291,Susan Wilson,fullerjohn@example.net,2023-10-30,2023-11-06,PROD199,Versatile dynamic matrices,CLOTHING,West,Los Angeles,2.0,74.06,0.15,125.9,credit card,Returning,1.0
ORD001143,CUST00337,Samantha Gomez,acunningham@example.com,2024-12-28,2024-12-30,PROD536,Monitored radical process improvement,Electronics,East,New York,6.0,390.54,0.15,1991.75,Debit Card,Returning,
ORD001144,CUST00921,Joel Martin,danielsmith@example.net,2024-10-17,2024-10-28,PROD928,Front-line directional synergy,Home & Garden,South,Atlanta,1.0,443.75,0.0,443.75,,New,
ORD001145,CUST01003,Harry Smith,marcus90@example.org,2024-01-10,2024-01-16,PROD456,Operative full-range process improvement,Electronics,Central,Denver,2.0,161.1,0.2,257.76,Apple Pay,Returning,
ORD001146,CUST00765,Jose Burnett,kristinegarcia@example.com,2024-11-19,2024-11-22,PROD290,Stand-alone interactive focus group,Clothing,East,New York,4.0,186.7,0.0,746.8,,Returning,
ORD001147,CUST00110,Michael Perry,duncanjoshua@example.org,2024-05-16,2024-05-21,PROD675,Networked impactful open architecture,Electronics,South,Atlanta,6.0,505.98,0.1,2732.29,Apple Pay,Returning,4.0
ORD001148,CUST00599,Nicole Norris,,2024-05-15,2024-05-18,PROD891,Expanded executive instruction set,Electronics,West,Portland,1.0,478.55,0.0,478.55,,Returning,5.0
ORD001149,CUST01119,Amy Parsons,amandalopez@example.net,2024-07-10,2024-07-16,PROD995,Proactive exuding methodology,Home & Garden,North,Minneapolis,1.0,457.2,0.05,434.34,Apple Pay,New,
ORD001150,CUST00877,Richard Carter,muelleranna@example.org,2023-05-01,2023-05-05,PROD459,Pre-emptive multimedia middleware,Electronics,North,Milwaukee,6.0,517.32,0.1,2793.53,,Returning,3.0
ORD001151,CUST00843,Taylor Lee,tonymaldonado@example.net,2024-08-09,2024-08-14,PROD355,Focused encompassing frame,CLOTHING,East,Philadelphia,2.0,85.68,0.2,137.09,PayPal,Returning,
ORD001152,CUST00191,John Anderson,baileybrandon@example.com,2023-05-26,2023-06-05,PROD599,Profound fault-tolerant neural-net,Sports,West,Portland,7.0,228.23,0.0,1597.61,Credit Card,VIP,
ORD001153,CUST00447,Miguel White,evanguzman@example.net,2024-10-12,2024-10-23,PROD660,Fully-configurable grid-enabled function,Sports,North,Milwaukee,2.0,478.43,0.05,909.02,,VIP,
ORD001154,CUST00324,John George,alexis18@example.com,2023-02-17,2023-02-19,PROD765,Grass-roots client-driven workforce,Sports,East,New York,8.0,19370.48,0.2,94.02,PAYPAL,VIP,3.0
ORD001155,CUST00626,Robert Parker,ybarton@example.org,2023-09-14,2023-09-16,PROD318,Expanded motivating application,Clothing,North,Minneapolis,3.0,35.81,0.15,91.32,Debit Card,Returning,5.0
ORD001156,CUST00271,Anthony Smith,vpena@example.net,2023-01-09,2023-01-21,PROD476,Optional multi-state data-warehouse,Clothing,West,Los Angeles,2.0,592.95,0.05,1126.61,Debit Card,New,
ORD001157,CUST00437,Jessica Nelson,barrycastillo@example.com,2023-03-12,2023-03-21,PROD188,Multi-lateral 24hour application,Home & Garden,South,Atlanta,3.0,266.86,0.15,680.49,Debit Card,Returning,5.0
ORD001158,CUST00509,Noah Marquez,taylorbrandon@example.com,2024-03-15,2024-03-21,PROD968,Proactive context-sensitive secured line,Books,West,Seattle,4.0,169.8,0.0,679.2,PayPal,New,5.0
ORD001159,CUST00494,Stephen Wilson,fdavis@example.org,2024-02-06,2024-02-11,PROD424,Organic heuristic orchestration,Sports,Central,Denver,4.0,299.46,0.0,1197.84,PAYPAL,Returning,4.0
ORD001160,CUST00082,Erik Brown,christopher98@example.org,2024-04-27,2024-04-29,PROD885,Mandatory leadingedge strategy,Electronics,East,Boston,2.0,13.21,0.0,26.42,credit card,Returning,
ORD001161,CUST01099,Wendy Snyder,cmann@example.org,2023-10-12,2023-10-14,PROD417,Multi-lateral optimizing migration,Clothing,Central,Denver,4.0,584.72,0.0,2338.88,credit card,VIP,2.0
ORD001162,CUST00360,James Munoz,danielle69@example.com,2023-03-30,2023-04-06,PROD635,Ergonomic hybrid data-warehouse,Electronics,North,Detroit,1.0,189.03,0.15,160.68,PAYPAL,Returning,2.0
ORD001163,CUST00558,Melissa Branch,zolson@example.com,2023-10-03,2023-10-15,PROD623,Intuitive analyzing product,electronics,East,Boston,1.0,204.33,0.05,194.11,Apple Pay,VIP,2.0
ORD001164,CUST00006,Anita Santana,fhunter@example.com,2023-09-19,2023-09-21,PROD253,Re-engineered intangible toolset,electronics,East,Boston,2.0,140.9,0.1,253.62,PAYPAL,New,
ORD001165,CUST01171,Rebecca Brown,msuarez@example.com,2023-11-26,2023-11-30,PROD147,Centralized system-worthy Internet solution,Home & Garden,West,San Francisco,6.0,166.4,0.0,998.4,Credit Card,VIP,
ORD001166,CUST01155,Melissa Juarez,fcooper@example.net,2023-12-02,2023-12-04,PROD891,Function-based bandwidth-monitored superstructure,Home & Garden,East,Philadelphia,1.0,224.51,0.0,224.51,credit card,VIP,
ORD001167,CUST00020,Vanessa Kidd,gjohnson@example.com,2023-01-07,2023-01-14,PROD642,Reverse-engineered 5thgeneration hub,Electronics,South,Atlanta,6.0,14859.56,0.15,1955.29,Apple Pay,Returning,1.0
ORD001168,CUST00939,John Cabrera,meyersmeagan@example.com,2023-04-06,2023-04-07,PROD176,Configurable intangible ability,CLOTHING,South,Miami,7.0,422.0,0.0,2954.0,Credit Card,Returning,2.0
ORD001169,CUST00669,Cheryl Wheeler,vhorn@example.org,2023-09-25,2023-10-01,PROD698,Robust asynchronous secured line,CLOTHING,South,Miami,7.0,421.93,0.15,2510.48,Credit Card,New,4.0
ORD001170,CUST00543,Matthew Boyd,lynchjames@example.org,2023-05-04,2023-05-13,PROD717,Ameliorated optimal productivity,Clothing,East,Washington DC,4.0,273.89,0.05,1040.78,PAYPAL,VIP,2.0
ORD001171,CUST00064,John Shaw,brittany08@example.net,2023-12-31,2024-01-07,PROD204,Programmable stable orchestration,Home & Garden,North,Detroit,5.0,159.8,0.0,799.0,Debit Card,New,1.0
ORD001172,CUST00154,Thomas Neal,,2023-07-22,2023-07-29,PROD967,Diverse homogeneous complexity,Clothing,South,Atlanta,2.0,351.48,0.0,702.96,PayPal,New,4.0
ORD001173,CUST00874,Arthur Sanchez,jenniferlee@example.com,2024-08-10,2024-08-17,PROD135,Customer-focused mission-critical challenge,Books,North,Detroit,7.0,300.2,0.05,1996.33,,New,3.0
ORD001174,CUST00409,Victoria Holloway,ashleyconley@example.net,2024-07-17,2024-07-25,PROD119,Robust fresh-thinking superstructure,Electronics,West,Portland,5.0,232.89,0.05,1106.23,PAYPAL,Returning,4.0
ORD001175,CUST00654,Timothy Kidd,awatkins@example.net,2023-12-19,2023-12-29,PROD583,Realigned uniform artificial intelligence,Home & Garden,Central,Nashville,7.0,165.91,0.0,1161.37,PAYPAL,Returning,2.0
ORD001176,CUST01180,Christina Lewis,braunangel@example.org,2023-09-11,2023-09-22,PROD280,Re-engineered user-facing utilization,Clothing,South,Houston,1.0,459.61,0.0,459.61,PayPal,Returning,
ORD001177,CUST01009,Kelsey Myers,brittneynelson@example.org,2024-12-21,,PROD120,Operative user-facing core,Clothing,East,New York,-3.0,340.05,0.0,-1020.15,Credit Card,New,5.0
ORD001178,CUST00291,Julie Payne,carriehernandez@example.org,2023-12-15,2023-12-27,PROD778,Decentralized mobile alliance,Electronics,South,Atlanta,6.0,40.44,0.0,242.64,Credit Card,New,3.0
ORD001179,CUST00731,Sarah Morrow,nicole50@example.com,2024-03-23,2024-04-03,PROD230,Object-based neutral contingency,CLOTHING,South,Atlanta,6.0,108.65,0.1,586.71,Credit Card,VIP,5.0
ORD001180,CUST01017,Matthew Jackson,wendyjohnson@example.net,2023-07-06,2023-07-16,PROD190,Phased 5thgeneration approach,Clothing,West,Los Angeles,4.0,385.59,0.0,1542.36,credit card,Returning,3.0
ORD001181,CUST00222,Justin Nunez,fullerrobert@example.net,2023-09-29,2023-10-03,PROD523,Pre-emptive reciprocal success,Clothing,West,Los Angeles,2.0,213.54,0.2,341.66,Apple Pay,New,4.0
ORD001182,CUST00069,James Macias,smallamber@example.net,2024-08-14,2024-08-25,PROD484,Quality-focused intermediate approach,Books,North,Milwaukee,4.0,101.78,0.0,407.12,Credit Card,Returning,1.0
ORD001183,CUST00322,Charles Mason,bradley81@example.com,2024-12-22,2024-12-23,PROD847,Implemented stable pricing structure,Home & Garden,East,Washington DC,3.0,366.35,0.05,1044.1,credit card,New,2.0
ORD001184,CUST00008,Jessica Arroyo,lrodriguez@example.com,2024-02-07,2024-02-17,PROD126,Integrated client-driven methodology,Home & Garden,North,Chicago,8.0,96.39,0.0,771.12,credit card,New,1.0
ORD001185,CUST00794,Nicole Williams,graydebra@example.com,2023-11-12,2023-11-19,PROD576,Devolved actuating workforce,Home & Garden,West,Los Angeles,5.0,59.23,0.1,266.53,PAYPAL,New,1.0
ORD001186,CUST00466,Scott Rose,raymondbrown@example.com,2023-03-29,2023-04-09,PROD987,Sharable heuristic adapter,Clothing,South,Houston,7.0,582.57,0.1,3670.19,,VIP,4.0
ORD001187,CUST00920,Stephen Lawson,dcowan@example.com,2024-02-09,2024-02-21,PROD533,Operative zero tolerance data-warehouse,Electronics,East,New York,3.0,76.57,0.2,183.77,credit card,Returning,
ORD001188,CUST00814,Adam Harrison,oscarsantos@example.com,2023-11-24,2023-12-06,PROD817,Persevering leadingedge concept,CLOTHING,South,Miami,2.0,56.78,0.1,102.2,,Returning,1.0
ORD001189,CUST00207,Emily Perez,alicia03@example.net,2023-06-01,2023-06-11,PROD770,Programmable systematic artificial intelligence,Sports,West,San Francisco,2.0,555.33,0.1,999.59,,Returning,2.0
ORD001190,CUST00487,Dr. Mary Alvarado,jamessoto@example.org,2023-05-28,2023-06-07,PROD912,Streamlined coherent forecast,Sports,East,Washington DC,7.0,28.08,0.0,196.56,PayPal,Returning,
ORD001191,CUST00552,Sheila Casey,landerson@example.org,2023-05-18,2023-05-23,PROD516,Proactive systematic attitude,home & garden,North,Detroit,8.0,465.55,0.0,3724.4,PAYPAL,Returning,3.0
ORD001192,CUST01074,Kevin Deleon,ypugh@example.com,2023-03-09,2023-03-14,PROD355,Profit-focused tangible matrices,Sports,North,Detroit,7.0,85.71,0.2,479.98,Credit Card,VIP,
ORD001193,CUST00763,Matthew Lopez,hallmelanie@example.net,2024-01-13,2024-01-21,PROD452,Devolved clear-thinking ability,Home & Garden,South,Miami,2.0,410.3,0.0,820.6,PayPal,Returning,
ORD001194,CUST00462,John Wright,llopez@example.org,2023-01-29,2023-02-05,PROD885,User-friendly 6thgeneration adapter,Electronics,North,Minneapolis,-4.0,514.98,0.15,-1750.93,Apple Pay,VIP,
ORD001195,CUST00564,Shannon Reese,gregorycollins@example.org,2023-08-18,2023-08-23,PROD793,Profit-focused actuating productivity,Sports,South,Houston,5.0,429.08,0.15,1823.59,,New,1.0
ORD001196,CUST00987,Danielle Miller,vargaslisa@example.net,2024-07-28,2024-08-08,PROD828,Reactive fault-tolerant emulation,Sports,North,Minneapolis,5.0,182.59,0.0,912.95,credit card,New,2.0
ORD001197,CUST00053,Jared Rogers,david17@example.org,2023-02-28,2023-03-10,PROD136,Configurable 24hour intranet,Clothing,Central,Denver,6.0,410.05,0.15,2091.26,,Returning,3.0
ORD001198,CUST00371,Nicholas Grimes,hcoleman@example.org,2024-11-18,2024-11-24,PROD287,Robust well-modulated customer loyalty,Home & Garden,South,New Orleans,3.0,505.18,0.1,1363.99,PayPal,Returning,2.0
ORD001199,CUST00603,Gabriel Tucker,ramirezpatrick@example.org,2023-11-11,2023-11-18,PROD735,Front-line solution-oriented architecture,Books,East,Boston,6.0,226.15,0.1,1221.21,Debit Card,Returning,
ORD001200,CUST00702,Douglas Mendoza,richardballard@example.org,2024-02-28,2024-02-29,PROD832,Up-sized modular emulation,electronics,West,Seattle,3.0,86.73,0.0,260.19,Credit Card,Returning,
ORD001201,CUST00346,Christopher Henderson,kyle10@example.net,2024-10-11,2024-10-12,PROD544,Advanced systemic task-force,Electronics,South,Miami,5.0,129.58,0.2,518.32,Apple Pay,Returning,4.0
ORD001202,CUST01088,Kevin Spears,john27@example.org,2023-02-08,2023-02-17,PROD452,Sharable background help-desk,Electronics,West,Los Angeles,6.0,570.29,0.0,3421.74,Credit Card,New,5.0
ORD001203,CUST01074,Benjamin Weiss,jennifer53@example.org,2023-03-08,2023-03-09,PROD467,Self-enabling bottom-line solution,Clothing,East,Boston,5.0,276.28,0.1,1243.26,Debit Card,VIP,
ORD001204,CUST01034,John Carter,klinerenee@example.com,2023-08-22,2023-08-26,PROD361,Inverse neutral instruction set,Books,West,Los Angeles,-3.0,130.66,0.0,-391.98,,New,1.0
ORD001205,CUST00518,Sheri Williams,benjaminmaldonado@example.net,2023-02-19,2023-03-03,PROD777,Quality-focused incremental interface,Electronics,North,Chicago,8.0,231.25,0.1,1665.0,,New,5.0
ORD001206,CUST00218,Mary Watson,danielvasquez@example.net,2023-04-18,2023-04-27,PROD466,Polarized asymmetric interface,Books,South,New Orleans,2.0,173.21,0.2,277.14,PayPal,New,5.0
ORD001207,CUST00227,Jeffrey Singh,gina29@example.com,2024-12-05,2024-12-13,PROD840,Optimized needs-based circuit,Clothing,West,San Francisco,1.0,12.59,0.0,12.59,PayPal,Returning,4.0
ORD001208,CUST00596,Sarah Scott,hannah45@example.com,2024-04-20,2024-04-21,PROD146,Profit-focused even-keeled methodology,Electronics,East,Philadelphia,,525.11,0.2,1260.26,Debit Card,Returning,2.0
ORD001209,CUST00375,David Howard,castillonathan@example.net,2024-03-24,2024-04-03,PROD589,Robust even-keeled time-frame,Clothing,East,Philadelphia,2.0,226.71,0.0,453.42,credit card,VIP,2.0
ORD001210,CUST00989,Craig Phillips,millssandra@example.net,2024-12-13,2024-12-25,PROD129,Grass-roots neutral application,Electronics,North,Detroit,3.0,66.71,0.1,180.12,PAYPAL,Returning,2.0
ORD001211,CUST00026,Zachary Le,daniel43@example.org,2023-04-26,2023-05-03,PROD785,Synergistic tertiary pricing structure,Home & Garden,West,Portland,2.0,160.66,0.0,321.32,,Returning,
ORD001212,CUST00789,Nicole Smith,jilliancooper@example.com,2024-03-19,2024-03-30,PROD260,Synchronized multi-state strategy,Books,Central,Dallas,8.0,210.72,0.15,1432.9,Apple Pay,VIP,
ORD001213,CUST01128,Gregory Wright DVM,sbailey@example.org,2024-05-18,2024-05-24,PROD558,Customizable modular implementation,Clothing,South,Houston,5.0,34.96,0.0,174.8,Apple Pay,Returning,1.0
ORD001214,CUST00624,Rachel Carter,lisamiddleton@example.net,2023-04-16,2023-04-23,PROD945,Streamlined non-volatile algorithm,Clothing,West,Los Angeles,1.0,496.42,0.2,397.14,Debit Card,Returning,3.0
ORD001215,CUST00455,Ashley Mcdonald,,2024-11-03,2024-11-09,PROD482,Enhanced homogeneous superstructure,Sports,Central,Nashville,2.0,62.98,0.15,107.07,Credit Card,VIP,4.0
ORD001216,CUST00805,Bethany Davidson DVM,katherine44@example.net,2023-04-20,2023-04-25,PROD147,Networked fresh-thinking budgetary management,Sports,South,New Orleans,4.0,76.84,0.2,245.89,PAYPAL,Returning,1.0
ORD001217,CUST01087,Sean Miller,rebeccamathis@example.net,2024-11-05,2024-11-15,PROD899,Persevering zero-defect Graphic Interface,CLOTHING,West,Portland,3.0,578.49,0.0,1735.47,Debit Card,Returning,2.0
ORD001218,CUST00858,Melissa Olson,elizabethfields@example.net,2024-02-01,2024-02-12,PROD401,Profound motivating framework,Sports,South,Houston,6.0,304.95,0.05,1738.21,Debit Card,New,5.0
ORD001219,CUST00596,Brandon Clark,deborah96@example.org,2024-12-19,2024-12-28,PROD282,Function-based 6thgeneration secured line,electronics,Central,Kansas City,4.0,124.53,0.1,448.31,credit card,Returning,
ORD001220,CUST01094,Jennifer Reed,jmeyers@example.com,2024-07-29,2024-08-06,PROD248,Seamless multi-tasking challenge,Sports,North,Minneapolis,7.0,406.17,0.2,2274.55,Credit Card,New,
ORD001221,CUST00418,Lisa Moore,zwhite@example.com,2024-11-30,2024-12-05,PROD857,Multi-lateral impactful circuit,Electronics,South,Miami,1.0,415.9,0.0,415.9,Debit Card,Returning,5.0
ORD001222,CUST00854,Taylor Smith,diazjohn@example.net,2024-06-07,2024-06-19,PROD357,Quality-focused optimal interface,Clothing,West,San Francisco,1.0,556.26,0.05,528.45,PAYPAL,Returning,
ORD001223,CUST00403,John Ochoa,harmongabriel@example.net,2024-10-10,2024-10-22,PROD291,Open-architected empowering process improvement,Sports,West,San Francisco,6.0,454.29,0.1,2453.17,credit card,Returning,4.0
ORD001224,CUST00012,Natalie Chang,hwilliams@example.com,2023-10-13,2023-10-22,PROD152,Robust bottom-line task-force,Clothing,North,Milwaukee,3.0,352.47,0.0,1057.41,credit card,Returning,
ORD001225,CUST01067,Susan Gomez,smithjennifer@example.net,2024-08-09,2024-08-18,PROD326,Centralized non-volatile standardization,Clothing,East,Washington DC,6.0,317.61,0.0,1905.66,credit card,New,3.0
ORD001226,CUST00913,Julia Jackson,solomonalison@example.com,2024-09-25,2024-10-04,PROD428,Operative motivating superstructure,Home & Garden,East,Boston,1.0,73.26,0.0,73.26,PAYPAL,VIP,4.0
ORD001227,CUST00913,Samuel Barber,anthony63@example.net,2023-01-26,2023-02-04,PROD198,Secured even-keeled analyzer,Books,East,Philadelphia,6.0,311.01,0.1,1679.45,PAYPAL,Returning,1.0
ORD001228,CUST01102,Ian Mcdonald,lopezcandace@example.com,2024-11-17,2024-11-28,PROD173,Future-proofed well-modulated project,Books,North,Detroit,7.0,502.22,0.0,3515.54,Debit Card,New,
ORD001229,CUST00467,Dawn Wong,james09@example.org,2023-03-31,2023-04-02,PROD498,Digitized holistic neural-net,Electronics,East,New York,5.0,337.06,0.1,1516.77,,New,
ORD001230,CUST00218,Caitlin Shannon,nicolekennedy@example.org,2024-08-22,2024-08-23,PROD490,Organized solution-oriented instruction set,Sports,Central,Dallas,2.0,217.83,0.1,392.09,credit card,New,2.0
ORD001231,CUST00611,Bradley Hanson,todd34@example.org,2023-05-20,2023-06-01,PROD111,Diverse zero tolerance Local Area Network,Clothing,Central,Denver,5.0,576.28,0.0,2881.4,,New,1.0
ORD001232,CUST00705,Janet Vaughn,wstevens@example.com,2024-07-04,2024-07-13,PROD731,Configurable non-volatile alliance,CLOTHING,North,Milwaukee,5.0,129.98,0.15,552.41,Debit Card,New,
ORD001233,CUST00514,Mark Osborne,kcardenas@example.net,2024-07-16,2024-07-24,PROD771,Front-line systemic help-desk,Sports,Central,Dallas,2.0,177.94,0.0,355.88,PayPal,Returning,2.0
ORD001234,CUST01159,Heather Juarez,zpennington@example.com,2024-04-06,2024-04-12,PROD904,Customer-focused attitude-oriented artificial intelligence,Sports,East,Washington DC,5.0,417.61,0.0,2088.05,credit card,Returning,3.0
ORD001235,CUST00626,Bradley Benton,zacharyzamora@example.net,2024-11-26,2024-12-08,PROD946,Customizable empowering application,Clothing,East,Boston,8.0,280.39,0.0,2243.12,,New,
ORD001236,CUST00076,Joseph Singh,elizabeth05@example.org,2023-01-20,2023-01-29,PROD474,Object-based maximized Graphical User Interface,Sports,North,Chicago,7.0,462.67,0.0,3238.69,PAYPAL,Returning,
ORD001237,CUST00490,Allen Cochran,rodney01@example.com,2024-04-20,2024-04-29,PROD556,Versatile contextually-based array,Home & Garden,East,Boston,7.0,221.5,0.0,1550.5,,VIP,
ORD001238,CUST00757,James Simmons,johnholder@example.org,2024-01-03,2024-01-04,PROD565,Devolved bandwidth-monitored support,Electronics,South,New Orleans,8.0,142.89,0.0,1143.12,Credit Card,VIP,3.0
ORD001239,CUST00749,Gregory Ware,joshuamiller@example.com,2023-09-27,2023-10-07,PROD328,Operative background contingency,Home & Garden,North,Minneapolis,3.0,229.11,0.05,652.96,PayPal,Returning,3.0
