order_id,customer_id,customer_name,email,order_date,ship_date,product_id,product_name,category,region,city,quantity,unit_price,discount,revenue,payment_method,customer_segment,rating,is_shipped,is_price_outlier,is_return,order_year,order_month,order_quarter,order_month_name,order_day_of_week,revenue_per_unit,customer_ltv
ORD001095,CUST00706,Debbie Estrada,josedavis@example.org,2023-05-09,2023-05-15 00:00:00.000000000,PROD232,Object-based grid-enabled collaboration,Sports,West,Los Angeles,8,282.17,0.1,2031.62,PayPal,New,1.0,1,0,0,2023,5,2,May,Tuesday,253.95,3111.5499999999997
ORD001096,CUST00582,Dale Reeves,csmith@example.com,2023-11-08,2023-11-11 00:00:00.000000000,PROD410,Extended multimedia system engine,Electronics,Central,Denver,4,210.88,0.1,759.17,Credit Card,Returning,2.0,1,0,0,2023,11,4,Nov,Wednesday,189.79,2993.05
ORD001097,CUST00085,Thomas Jones,nchavez@example.net,2023-06-25,2023-07-01 13:25:29.142857144,PROD766,Switchable intangible standardization,Sports,Central,Denver,6,506.31,0.1,2734.07,Credit Card,Returning,3.0,0,0,0,2023,6,2,Jun,Sunday,455.68,3377.2700000000004
ORD001098,CUST00832,Ruben Hester,mscott@example.net,2024-10-04,2024-10-13 00:00:00.000000000,PROD308,Distributed even-keeled monitoring,Clothing,North,Milwaukee,5,292.35,0.2,1169.4,Debit Card,New,3.0,1,0,0,2024,10,4,Oct,Friday,233.88,4651.7300000000005
ORD001099,CUST00251,John Campbell,qjones@example.com,2024-02-13,2024-02-16 00:00:00.000000000,PROD730,Automated attitude-oriented application,Books,East,Philadelphia,2,194.87,0.05,370.25,PayPal,VIP,3.0,1,0,0,2024,2,1,Feb,Tuesday,185.12,4013.34
ORD001100,CUST01019,Angel Adams,unknown,2023-07-14,2023-07-17 00:00:00.000000000,PROD461,Self-enabling analyzing moratorium,Home & Garden,East,Philadelphia,8,301.76,0.0,2414.08,PayPal,Returning,3.0,1,0,0,2023,7,3,Jul,Friday,301.76,5195.34
ORD001101,CUST00750,Misty Long,harrisstephanie@example.org,2024-07-03,2024-07-04 00:00:00.000000000,PROD666,Upgradable scalable Graphical User Interface,Books,West,Seattle,7,84.69,0.0,592.83,Apple Pay,Returning,3.0,1,0,0,2024,7,3,Jul,Wednesday,84.69,9888.35
ORD001102,CUST00765,Mrs. Kelsey Ramos,nherrera@example.org,2024-09-30,2024-10-11 00:00:00.000000000,PROD621,Face-to-face optimal knowledge user,Sports,Central,Kansas City,3,585.17,0.05,1667.73,Credit Card,New,2.0,1,0,0,2024,9,3,Sep,Monday,555.91,6243.93
ORD001103,CUST00653,Tonya Jones,juan81@example.com,2024-06-15,2024-06-23 00:00:00.000000000,PROD948,Programmable leadingedge frame,Electronics,East,Washington DC,3,200.14,0.1,540.38,Apple Pay,Returning,3.0,1,0,0,2024,6,2,Jun,Saturday,180.13,5320.200000000001
ORD001104,CUST00055,Julie Bell,cwilliams@example.com,2024-01-13,2024-01-19 00:00:00.000000000,PROD333,Reduced 24hour task-force,Sports,West,Los Angeles,7,352.3,0.2,1972.88,Credit Card,Returning,5.0,1,0,0,2024,1,1,Jan,Saturday,281.84,4306.51
ORD001105,CUST00643,Jill Perez,wmarshall@example.com,2023-06-01,2023-06-12 00:00:00.000000000,PROD582,Ameliorated reciprocal implementation,Clothing,Central,Nashville,2,118.52,0.05,225.19,Credit Card,Returning,3.0,1,0,0,2023,6,2,Jun,Thursday,112.6,3247.48
ORD001106,CUST00355,David Wise,wbell@example.com,2024-07-28,2024-08-03 00:00:00.000000000,PROD797,Seamless grid-enabled service-desk,Home & Garden,South,Atlanta,8,317.66,0.0,2541.28,Credit Card,New,4.0,1,0,0,2024,7,3,Jul,Sunday,317.66,5962.150000000001
ORD001107,CUST00425,John Shannon,sarahayers@example.net,2023-10-13,2023-10-22 00:00:00.000000000,PROD838,Streamlined regional portal,Clothing,South,Atlanta,5,463.85,0.15,1971.36,Credit Card,Returning,5.0,1,0,0,2023,10,4,Oct,Friday,394.27,9782.52
ORD001108,CUST00710,Briana Brock,aherrera@example.org,2023-12-20,2023-12-23 00:00:00.000000000,PROD377,Fully-configurable mission-critical instruction set,Clothing,West,Portland,5,573.41,0.0,2867.05,Credit Card,New,1.0,1,0,0,2023,12,4,Dec,Wednesday,573.41,14003.68
ORD001110,CUST01176,Calvin Prince,powellkiara@example.net,2023-10-22,2023-10-28 00:00:00.000000000,PROD527,Profound disintermediate service-desk,Clothing,West,San Francisco,-1,545.22,0.0,-545.22,Debit Card,VIP,1.0,1,0,1,2023,10,4,Oct,Sunday,545.22,2616.95
ORD001111,CUST00612,Lisa Pena,bparsons@example.org,2023-07-10,2023-07-22 00:00:00.000000000,PROD656,Realigned non-volatile paradigm,Clothing,West,Portland,5,526.66,0.0,2633.3,Debit Card,VIP,4.0,1,0,0,2023,7,3,Jul,Monday,526.66,10365.5
ORD001112,CUST00382,Mark Woods,unknown,2023-04-26,2023-05-02 00:00:00.000000000,PROD725,Grass-roots interactive orchestration,Electronics,East,Boston,8,390.73,0.15,2656.96,Apple Pay,Returning,5.0,1,0,0,2023,4,2,Apr,Wednesday,332.12,10837.26
ORD001113,CUST00014,Kimberly Thompson MD,josephmoore@example.com,2024-02-15,2024-02-26 00:00:00.000000000,PROD840,Pre-emptive foreground process improvement,Electronics,East,New York,3,289.09,0.0,867.27,PayPal,Returning,3.0,1,0,0,2024,2,1,Feb,Thursday,289.09,8814.8
ORD001114,CUST00637,Sabrina Smith,laurawilkerson@example.com,2024-11-14,2024-11-16 00:00:00.000000000,PROD236,Reduced zero-defect frame,Home & Garden,South,Houston,3,246.22,0.1,664.79,Apple Pay,Returning,5.0,1,0,0,2024,11,4,Nov,Thursday,221.6,11781.61
ORD001115,CUST00168,Christopher Warner,gomezfrank@example.org,2024-12-19,2024-12-28 00:00:00.000000000,PROD948,Upgradable clear-thinking approach,Clothing,East,Washington DC,4,458.31,0.15,1558.25,Credit Card,New,5.0,1,0,0,2024,12,4,Dec,Thursday,389.56,5096.28
ORD001116,CUST00187,Andrew Davis,stacey39@example.net,2023-12-02,2023-12-11 00:00:00.000000000,PROD677,User-centric exuding contingency,Home & Garden,South,Atlanta,4,431.57,0.05,1639.97,Apple Pay,Returning,3.0,1,0,0,2023,12,4,Dec,Saturday,409.99,5371.55
ORD001117,CUST00131,James James,zmorales@example.com,2023-09-18,2023-09-19 00:00:00.000000000,PROD393,Re-engineered impactful capability,Books,North,Milwaukee,2,31.95,0.0,63.9,PayPal,New,3.0,1,0,0,2023,9,3,Sep,Monday,31.95,3354.25
ORD001118,CUST01105,Randy Newton,fsanchez@example.org,2024-01-27,2024-02-04 00:00:00.000000000,PROD230,Reduced system-worthy orchestration,Electronics,West,Seattle,7,228.51,0.15,1359.63,Debit Card,Returning,3.0,1,0,0,2024,1,1,Jan,Saturday,194.23,4520.56
ORD001119,CUST00471,Thomas Velez,amy91@example.org,2024-04-19,2024-04-30 00:00:00.000000000,PROD215,Total motivating forecast,Books,North,Minneapolis,7,321.5,0.2,1800.4,Credit Card,Returning,3.0,1,0,0,2024,4,2,Apr,Friday,257.2,7335.52
ORD001120,CUST00100,Andre Hunter,dominiquescott@example.org,2023-07-31,2023-08-02 00:00:00.000000000,PROD894,Devolved homogeneous toolset,Electronics,North,Detroit,1,270.63,0.15,230.04,Credit Card,VIP,2.0,1,0,0,2023,7,3,Jul,Monday,230.04,3573.86
ORD001121,CUST01068,Larry Reed,allenwendy@example.net,2024-08-14,2024-08-24 00:00:00.000000000,PROD279,Realigned neutral help-desk,Books,Central,Kansas City,6,145.96,0.0,875.76,Apple Pay,Returning,1.0,1,0,0,2024,8,3,Aug,Wednesday,145.96,10877.74
ORD001122,CUST00377,Gregory Hughes,ananeal@example.net,2024-06-21,2024-06-27 00:00:00.000000000,PROD925,Persistent object-oriented projection,Sports,East,Washington DC,7,93.78,0.05,623.64,Credit Card,Returning,4.0,1,0,0,2024,6,2,Jun,Friday,89.09,5566.8099999999995
ORD001123,CUST00760,Eric Brown,david81@example.org,2024-02-02,2024-02-06 00:00:00.000000000,PROD717,Programmable secondary adapter,Clothing,Central,Denver,6,389.79,0.05,2221.8,Credit Card,New,3.0,1,0,0,2024,2,1,Feb,Friday,370.3,3933.5200000000004
ORD001124,CUST00434,Dawn Sanders,amydixon@example.net,2024-05-05,2024-05-09 00:00:00.000000000,PROD348,Future-proofed stable superstructure,Electronics,Central,Denver,6,185.4,0.0,1112.4,Credit Card,New,2.0,1,0,0,2024,5,2,May,Sunday,185.4,4829.0599999999995
ORD001125,CUST01051,Nicholas Kelley,mcfarlandmary@example.net,2023-10-17,2023-10-24 00:00:00.000000000,PROD427,Optional holistic open system,Home & Garden,Central,Kansas City,6,188.51,0.0,1131.06,PayPal,New,1.0,1,0,0,2023,10,4,Oct,Tuesday,188.51,2828.0699999999997
ORD001126,CUST00676,Meghan Davis,yevans@example.org,2023-05-30,2023-05-31 00:00:00.000000000,PROD445,Triple-buffered eco-centric analyzer,Clothing,Central,Denver,7,180.64,0.0,1264.48,PayPal,Returning,3.0,1,0,0,2023,5,2,May,Tuesday,180.64,3133.35
ORD001127,CUST01001,Amy Sims,bethanytran@example.net,2023-06-22,2023-07-04 00:00:00.000000000,PROD959,Synergized systemic model,Books,West,Portland,3,88.28,0.1,238.36,PayPal,Returning,3.0,1,0,0,2023,6,2,Jun,Thursday,79.45,6906.2699999999995
ORD001128,CUST00934,Jamie Suarez,penabrian@example.org,2023-05-21,2023-06-01 00:00:00.000000000,PROD599,Virtual bottom-line data-warehouse,Clothing,North,Milwaukee,3,10.44,0.1,28.19,Credit Card,Returning,1.0,1,0,0,2023,5,2,May,Sunday,7.2,5713.65
ORD001129,CUST00220,Samantha Long,thomas41@example.net,2024-07-02,2024-07-07 00:00:00.000000000,PROD462,Function-based maximized function,Electronics,North,Minneapolis,7,484.67,0.0,3392.69,Apple Pay,New,4.0,1,0,0,2024,7,3,Jul,Tuesday,484.67,8394.92
ORD001131,CUST00575,Krystal Lopez,ayalarita@example.org,2024-06-24,2024-06-30 13:25:29.142857144,PROD312,Triple-buffered logistical success,Clothing,East,New York,8,166.3,0.0,1330.4,PayPal,Returning,3.0,0,0,0,2024,6,2,Jun,Monday,166.3,12160.79
ORD001132,CUST00680,Madison Smith,michael73@example.net,2023-11-03,2023-11-06 00:00:00.000000000,PROD863,Up-sized stable project,Home & Garden,West,Los Angeles,7,407.84,0.1,2569.39,Credit Card,New,2.0,1,0,0,2023,11,4,Nov,Friday,367.06,3842.08
ORD001133,CUST00061,Debra Smith,stacycollins@example.org,2024-09-11,2024-09-21 00:00:00.000000000,PROD484,User-centric explicit algorithm,Clothing,North,Minneapolis,7,581.51,0.0,4070.57,Credit Card,Returning,4.0,1,0,0,2024,9,3,Sep,Wednesday,581.51,8125.360000000001
ORD001134,CUST00316,Rachel Nelson,alejandro64@example.net,2023-09-10,2023-09-22 00:00:00.000000000,PROD468,Team-oriented 6thgeneration firmware,Electronics,North,Minneapolis,-5,96.76,0.15,-411.23,Credit Card,New,2.0,1,0,1,2023,9,3,Sep,Sunday,82.25,7751.01
ORD001135,CUST01136,Jimmy Cruz,fitzpatrickcolleen@example.net,2024-07-24,2024-08-02 00:00:00.000000000,PROD497,Advanced asynchronous support,Home & Garden,West,Portland,2,20.63,0.0,41.26,Credit Card,VIP,2.0,1,0,0,2024,7,3,Jul,Wednesday,20.63,3085.24
ORD001136,CUST00299,William Diaz,lyoung@example.net,2024-12-02,2024-12-09 00:00:00.000000000,PROD357,Extended reciprocal complexity,Electronics,Central,Denver,5,184.17,0.05,874.81,Credit Card,Returning,5.0,1,0,0,2024,12,4,Dec,Monday,174.96,874.81
ORD001137,CUST00779,Antonio Bailey,breannariley@example.com,2024-04-13,2024-04-15 00:00:00.000000000,PROD708,Virtual 4thgeneration help-desk,Electronics,Central,Denver,1,569.55,0.0,569.55,PayPal,Returning,3.0,1,0,0,2024,4,2,Apr,Saturday,569.55,9473.43
ORD001138,CUST01006,Patrick Ramsey,matthew56@example.org,2023-11-18,2023-11-21 00:00:00.000000000,PROD473,Ameliorated systemic leverage,Home & Garden,South,New Orleans,6,178.41,0.15,909.89,Credit Card,New,5.0,1,0,0,2023,11,4,Nov,Saturday,151.65,8330.33
ORD001139,CUST00838,Stacey Brown,yrobinson@example.net,2024-04-17,2024-04-29 00:00:00.000000000,PROD533,Future-proofed eco-centric Graphical User Interface,Electronics,South,Houston,5,499.61,0.0,2498.05,Credit Card,Returning,5.0,1,0,0,2024,4,2,Apr,Wednesday,499.61,4769.89
ORD001140,CUST00737,Carlos Silva,woodsryan@example.org,2024-07-01,2024-07-10 00:00:00.000000000,PROD354,Persevering explicit Internet solution,Clothing,West,Portland,7,328.47,0.2,1839.43,PayPal,New,5.0,1,0,0,2024,7,3,Jul,Monday,262.78,3576.46
ORD001141,CUST01063,Mary Brown,lechase@example.org,2023-12-06,2023-12-13 00:00:00.000000000,PROD795,Switchable full-range adapter,Electronics,North,Milwaukee,2,158.95,0.1,286.11,Credit Card,New,1.0,1,0,0,2023,12,4,Dec,Wednesday,143.06,2119.63
ORD001142,CUST00291,Susan Wilson,fullerjohn@example.net,2023-10-30,2023-11-06 00:00:00.000000000,PROD199,Versatile dynamic matrices,Clothing,West,Los Angeles,2,74.06,0.15,125.9,Credit Card,Returning,1.0,1,0,0,2023,10,4,Oct,Monday,62.95,6499.2
ORD001143,CUST00337,Samantha Gomez,acunningham@example.com,2024-12-28,2024-12-30 00:00:00.000000000,PROD536,Monitored radical process improvement,Electronics,East,New York,6,390.54,0.15,1991.75,Debit Card,Returning,3.0,1,0,0,2024,12,4,Dec,Saturday,331.96,9820.97
ORD001144,CUST00921,Joel Martin,danielsmith@example.net,2024-10-17,2024-10-28 00:00:00.000000000,PROD928,Front-line directional synergy,Home & Garden,South,Atlanta,1,443.75,0.0,443.75,Credit Card,New,3.0,1,0,0,2024,10,4,Oct,Thursday,443.75,8179.91
ORD001145,CUST01003,Harry Smith,marcus90@example.org,2024-01-10,2024-01-16 00:00:00.000000000,PROD456,Operative full-range process improvement,Electronics,Central,Denver,2,161.1,0.2,257.76,Apple Pay,Returning,3.0,1,0,0,2024,1,1,Jan,Wednesday,128.88,2431.87
ORD001146,CUST00765,Jose Burnett,kristinegarcia@example.com,2024-11-19,2024-11-22 00:00:00.000000000,PROD290,Stand-alone interactive focus group,Clothing,East,New York,4,186.7,0.0,746.8,Credit Card,Returning,3.0,1,0,0,2024,11,4,Nov,Tuesday,186.7,6243.93
ORD001147,CUST00110,Michael Perry,duncanjoshua@example.org,2024-05-16,2024-05-21 00:00:00.000000000,PROD675,Networked impactful open architecture,Electronics,South,Atlanta,6,505.98,0.1,2732.29,Apple Pay,Returning,4.0,1,0,0,2024,5,2,May,Thursday,455.38,8636.960000000001
ORD001148,CUST00599,Nicole Norris,unknown,2024-05-15,2024-05-18 00:00:00.000000000,PROD891,Expanded executive instruction set,Electronics,West,Portland,1,478.55,0.0,478.55,Credit Card,Returning,5.0,1,0,0,2024,5,2,May,Wednesday,478.55,3326.07
ORD001149,CUST01119,Amy Parsons,amandalopez@example.net,2024-07-10,2024-07-16 00:00:00.000000000,PROD995,Proactive exuding methodology,Home & Garden,North,Minneapolis,1,457.2,0.05,434.34,Apple Pay,New,3.0,1,0,0,2024,7,3,Jul,Wednesday,434.34,6712.45
ORD001150,CUST00877,Richard Carter,muelleranna@example.org,2023-05-01,2023-05-05 00:00:00.000000000,PROD459,Pre-emptive multimedia middleware,Electronics,North,Milwaukee,6,517.32,0.1,2793.53,Credit Card,Returning,3.0,1,0,0,2023,5,2,May,Monday,465.59,8072.3
ORD001151,CUST00843,Taylor Lee,tonymaldonado@example.net,2024-08-09,2024-08-14 00:00:00.000000000,PROD355,Focused encompassing frame,Clothing,East,Philadelphia,2,85.68,0.2,137.09,PayPal,Returning,3.0,1,0,0,2024,8,3,Aug,Friday,68.54,5412.49
ORD001152,CUST00191,John Anderson,baileybrandon@example.com,2023-05-26,2023-06-05 00:00:00.000000000,PROD599,Profound fault-tolerant neural-net,Sports,West,Portland,7,228.23,0.0,1597.61,Credit Card,VIP,3.0,1,0,0,2023,5,2,May,Friday,228.23,7170.87
ORD001153,CUST00447,Miguel White,evanguzman@example.net,2024-10-12,2024-10-23 00:00:00.000000000,PROD660,Fully-configurable grid-enabled function,Sports,North,Milwaukee,2,478.43,0.05,909.02,Credit Card,VIP,3.0,1,0,0,2024,10,4,Oct,Saturday,454.51,9050.88
ORD001154,CUST00324,John George,alexis18@example.com,2023-02-17,2023-02-19 00:00:00.000000000,PROD765,Grass-roots client-driven workforce,Sports,East,New York,8,19370.48,0.2,94.02,PayPal,VIP,3.0,1,1,0,2023,2,1,Feb,Friday,11.75,1153.73
ORD001155,CUST00626,Robert Parker,ybarton@example.org,2023-09-14,2023-09-16 00:00:00.000000000,PROD318,Expanded motivating application,Clothing,North,Minneapolis,3,35.81,0.15,91.32,Debit Card,Returning,5.0,1,0,0,2023,9,3,Sep,Thursday,30.44,6829.0599999999995
ORD001156,CUST00271,Anthony Smith,vpena@example.net,2023-01-09,2023-01-21 00:00:00.000000000,PROD476,Optional multi-state data-warehouse,Clothing,West,Los Angeles,2,592.95,0.05,1126.61,Debit Card,New,3.0,1,0,0,2023,1,1,Jan,Monday,563.3,5937.69
ORD001157,CUST00437,Jessica Nelson,barrycastillo@example.com,2023-03-12,2023-03-21 00:00:00.000000000,PROD188,Multi-lateral 24hour application,Home & Garden,South,Atlanta,3,266.86,0.15,680.49,Debit Card,Returning,5.0,1,0,0,2023,3,1,Mar,Sunday,226.83,2761.45
ORD001158,CUST00509,Noah Marquez,taylorbrandon@example.com,2024-03-15,2024-03-21 00:00:00.000000000,PROD968,Proactive context-sensitive secured line,Books,West,Seattle,4,169.8,0.0,679.2,PayPal,New,5.0,1,0,0,2024,3,1,Mar,Friday,169.8,8936.39
ORD001159,CUST00494,Stephen Wilson,fdavis@example.org,2024-02-06,2024-02-11 00:00:00.000000000,PROD424,Organic heuristic orchestration,Sports,Central,Denver,4,299.46,0.0,1197.84,PayPal,Returning,4.0,1,0,0,2024,2,1,Feb,Tuesday,299.46,2050.1
ORD001160,CUST00082,Erik Brown,christopher98@example.org,2024-04-27,2024-04-29 00:00:00.000000000,PROD885,Mandatory leadingedge strategy,Electronics,East,Boston,2,13.21,0.0,26.42,Credit Card,Returning,3.0,1,0,0,2024,4,2,Apr,Saturday,13.21,5188.4400000000005
ORD001161,CUST01099,Wendy Snyder,cmann@example.org,2023-10-12,2023-10-14 00:00:00.000000000,PROD417,Multi-lateral optimizing migration,Clothing,Central,Denver,4,584.72,0.0,2338.88,Credit Card,VIP,2.0,1,0,0,2023,10,4,Oct,Thursday,584.72,5475.48
ORD001162,CUST00360,James Munoz,danielle69@example.com,2023-03-30,2023-04-06 00:00:00.000000000,PROD635,Ergonomic hybrid data-warehouse,Electronics,North,Detroit,1,189.03,0.15,160.68,PayPal,Returning,2.0,1,0,0,2023,3,1,Mar,Thursday,160.68,3007.45
ORD001163,CUST00558,Melissa Branch,zolson@example.com,2023-10-03,2023-10-15 00:00:00.000000000,PROD623,Intuitive analyzing product,Electronics,East,Boston,1,204.33,0.05,194.11,Apple Pay,VIP,2.0,1,0,0,2023,10,4,Oct,Tuesday,194.11,3818.3100000000004
ORD001164,CUST00006,Anita Santana,fhunter@example.com,2023-09-19,2023-09-21 00:00:00.000000000,PROD253,Re-engineered intangible toolset,Electronics,East,Boston,2,140.9,0.1,253.62,PayPal,New,3.0,1,0,0,2023,9,3,Sep,Tuesday,126.81,7888.58
ORD001165,CUST01171,Rebecca Brown,msuarez@example.com,2023-11-26,2023-11-30 00:00:00.000000000,PROD147,Centralized system-worthy Internet solution,Home & Garden,West,San Francisco,6,166.4,0.0,998.4,Credit Card,VIP,3.0,1,0,0,2023,11,4,Nov,Sunday,166.4,2711.7999999999997
ORD001166,CUST01155,Melissa Juarez,fcooper@example.net,2023-12-02,2023-12-04 00:00:00.000000000,PROD891,Function-based bandwidth-monitored superstructure,Home & Garden,East,Philadelphia,1,224.51,0.0,224.51,Credit Card,VIP,3.0,1,0,0,2023,12,4,Dec,Saturday,224.51,4311.76
ORD001167,CUST00020,Vanessa Kidd,gjohnson@example.com,2023-01-07,2023-01-14 00:00:00.000000000,PROD642,Reverse-engineered 5thgeneration hub,Electronics,South,Atlanta,6,14859.56,0.15,1955.29,Apple Pay,Returning,1.0,1,1,0,2023,1,1,Jan,Saturday,325.88,7407.8099999999995
ORD001168,CUST00939,John Cabrera,meyersmeagan@example.com,2023-04-06,2023-04-07 00:00:00.000000000,PROD176,Configurable intangible ability,Clothing,South,Miami,7,422.0,0.0,2954.0,Credit Card,Returning,2.0,1,0,0,2023,4,2,Apr,Thursday,422.0,12094.29
ORD001169,CUST00669,Cheryl Wheeler,vhorn@example.org,2023-09-25,2023-10-01 00:00:00.000000000,PROD698,Robust asynchronous secured line,Clothing,South,Miami,7,421.93,0.15,2510.48,Credit Card,New,4.0,1,0,0,2023,9,3,Sep,Monday,358.64,7447.48
ORD001170,CUST00543,Matthew Boyd,lynchjames@example.org,2023-05-04,2023-05-13 00:00:00.000000000,PROD717,Ameliorated optimal productivity,Clothing,East,Washington DC,4,273.89,0.05,1040.78,PayPal,VIP,2.0,1,0,0,2023,5,2,May,Thursday,260.2,5682.889999999999
ORD001171,CUST00064,John Shaw,brittany08@example.net,2023-12-31,2024-01-07 00:00:00.000000000,PROD204,Programmable stable orchestration,Home & Garden,North,Detroit,5,159.8,0.0,799.0,Debit Card,New,1.0,1,0,0,2023,12,4,Dec,Sunday,159.8,6969.37
ORD001172,CUST00154,Thomas Neal,unknown,2023-07-22,2023-07-29 00:00:00.000000000,PROD967,Diverse homogeneous complexity,Clothing,South,Atlanta,2,351.48,0.0,702.96,PayPal,New,4.0,1,0,0,2023,7,3,Jul,Saturday,351.48,4038.08
ORD001173,CUST00874,Arthur Sanchez,jenniferlee@example.com,2024-08-10,2024-08-17 00:00:00.000000000,PROD135,Customer-focused mission-critical challenge,Books,North,Detroit,7,300.2,0.05,1996.33,Credit Card,New,3.0,1,0,0,2024,8,3,Aug,Saturday,285.19,2085.36
ORD001174,CUST00409,Victoria Holloway,ashleyconley@example.net,2024-07-17,2024-07-25 00:00:00.000000000,PROD119,Robust fresh-thinking superstructure,Electronics,West,Portland,5,232.89,0.05,1106.23,PayPal,Returning,4.0,1,0,0,2024,7,3,Jul,Wednesday,221.25,4461.66
ORD001175,CUST00654,Timothy Kidd,awatkins@example.net,2023-12-19,2023-12-29 00:00:00.000000000,PROD583,Realigned uniform artificial intelligence,Home & Garden,Central,Nashville,7,165.91,0.0,1161.37,PayPal,Returning,2.0,1,0,0,2023,12,4,Dec,Tuesday,165.91,1161.37
ORD001176,CUST01180,Christina Lewis,braunangel@example.org,2023-09-11,2023-09-22 00:00:00.000000000,PROD280,Re-engineered user-facing utilization,Clothing,South,Houston,1,459.61,0.0,459.61,PayPal,Returning,3.0,1,0,0,2023,9,3,Sep,Monday,459.61,459.61
ORD001177,CUST01009,Kelsey Myers,brittneynelson@example.org,2024-12-21,2024-12-27 13:25:29.142857144,PROD120,Operative user-facing core,Clothing,East,New York,-3,340.05,0.0,-1020.15,Credit Card,New,5.0,0,0,1,2024,12,4,Dec,Saturday,340.05,472.15
ORD001178,CUST00291,Julie Payne,carriehernandez@example.org,2023-12-15,2023-12-27 00:00:00.000000000,PROD778,Decentralized mobile alliance,Electronics,South,Atlanta,6,40.44,0.0,242.64,Credit Card,New,3.0,1,0,0,2023,12,4,Dec,Friday,40.44,6499.2
ORD001179,CUST00731,Sarah Morrow,nicole50@example.com,2024-03-23,2024-04-03 00:00:00.000000000,PROD230,Object-based neutral contingency,Clothing,South,Atlanta,6,108.65,0.1,586.71,Credit Card,VIP,5.0,1,0,0,2024,3,1,Mar,Saturday,97.79,3264.5699999999997
